V1,spectra_means,spectra_names,spectra_rank,trait_name
1005,0.466,x1005,NA,Leaf Mass per Area
1006,0.466,x1006,NA,Leaf Mass per Area
1007,0.466,x1007,NA,Leaf Mass per Area
1008,0.466,x1008,NA,Leaf Mass per Area
1009,0.467,x1009,NA,Leaf Mass per Area
1010,0.467,x1010,NA,Leaf Mass per Area
1011,0.467,x1011,NA,Leaf Mass per Area
1012,0.467,x1012,NA,Leaf Mass per Area
1013,0.467,x1013,NA,Leaf Mass per Area
1014,0.468,x1014,NA,Leaf Mass per Area
1015,0.468,x1015,NA,Leaf Mass per Area
1016,0.468,x1016,NA,Leaf Mass per Area
1017,0.468,x1017,NA,Leaf Mass per Area
1018,0.468,x1018,NA,Leaf Mass per Area
1019,0.469,x1019,NA,Leaf Mass per Area
1020,0.469,x1020,NA,Leaf Mass per Area
1021,0.469,x1021,22,Leaf Mass per Area
1022,0.47,x1022,NA,Leaf Mass per Area
1023,0.47,x1023,NA,Leaf Mass per Area
1024,0.47,x1024,NA,Leaf Mass per Area
1025,0.47,x1025,NA,Leaf Mass per Area
1026,0.47,x1026,NA,Leaf Mass per Area
1027,0.47,x1027,NA,Leaf Mass per Area
1028,0.47,x1028,NA,Leaf Mass per Area
1029,0.47,x1029,NA,Leaf Mass per Area
1030,0.471,x1030,NA,Leaf Mass per Area
1031,0.471,x1031,NA,Leaf Mass per Area
1032,0.471,x1032,NA,Leaf Mass per Area
1033,0.471,x1033,NA,Leaf Mass per Area
1034,0.471,x1034,NA,Leaf Mass per Area
1035,0.471,x1035,NA,Leaf Mass per Area
1036,0.471,x1036,NA,Leaf Mass per Area
1037,0.471,x1037,NA,Leaf Mass per Area
1038,0.471,x1038,NA,Leaf Mass per Area
1039,0.471,x1039,NA,Leaf Mass per Area
1040,0.471,x1040,NA,Leaf Mass per Area
1041,0.471,x1041,NA,Leaf Mass per Area
1042,0.471,x1042,NA,Leaf Mass per Area
1043,0.472,x1043,NA,Leaf Mass per Area
1044,0.472,x1044,NA,Leaf Mass per Area
1045,0.472,x1045,NA,Leaf Mass per Area
1046,0.472,x1046,NA,Leaf Mass per Area
1047,0.472,x1047,NA,Leaf Mass per Area
1048,0.472,x1048,NA,Leaf Mass per Area
1049,0.472,x1049,NA,Leaf Mass per Area
1050,0.472,x1050,NA,Leaf Mass per Area
1051,0.472,x1051,NA,Leaf Mass per Area
1052,0.472,x1052,NA,Leaf Mass per Area
1053,0.473,x1053,NA,Leaf Mass per Area
1054,0.473,x1054,NA,Leaf Mass per Area
1055,0.473,x1055,NA,Leaf Mass per Area
1056,0.473,x1056,NA,Leaf Mass per Area
1057,0.473,x1057,NA,Leaf Mass per Area
1058,0.473,x1058,NA,Leaf Mass per Area
1059,0.473,x1059,NA,Leaf Mass per Area
1060,0.473,x1060,NA,Leaf Mass per Area
1061,0.473,x1061,NA,Leaf Mass per Area
1062,0.473,x1062,NA,Leaf Mass per Area
1063,0.473,x1063,NA,Leaf Mass per Area
1064,0.473,x1064,NA,Leaf Mass per Area
1065,0.473,x1065,NA,Leaf Mass per Area
1066,0.472,x1066,NA,Leaf Mass per Area
1067,0.472,x1067,NA,Leaf Mass per Area
1068,0.472,x1068,NA,Leaf Mass per Area
1069,0.472,x1069,NA,Leaf Mass per Area
1070,0.472,x1070,NA,Leaf Mass per Area
1071,0.472,x1071,NA,Leaf Mass per Area
1072,0.472,x1072,7,Leaf Mass per Area
1073,0.472,x1073,NA,Leaf Mass per Area
1074,0.472,x1074,NA,Leaf Mass per Area
1075,0.472,x1075,NA,Leaf Mass per Area
1076,0.472,x1076,NA,Leaf Mass per Area
1077,0.472,x1077,NA,Leaf Mass per Area
1078,0.472,x1078,NA,Leaf Mass per Area
1079,0.472,x1079,NA,Leaf Mass per Area
1080,0.472,x1080,NA,Leaf Mass per Area
1081,0.472,x1081,NA,Leaf Mass per Area
1082,0.472,x1082,NA,Leaf Mass per Area
1083,0.472,x1083,NA,Leaf Mass per Area
1084,0.472,x1084,NA,Leaf Mass per Area
1085,0.472,x1085,NA,Leaf Mass per Area
1086,0.472,x1086,NA,Leaf Mass per Area
1087,0.471,x1087,NA,Leaf Mass per Area
1088,0.471,x1088,NA,Leaf Mass per Area
1089,0.471,x1089,NA,Leaf Mass per Area
1090,0.471,x1090,NA,Leaf Mass per Area
1091,0.471,x1091,NA,Leaf Mass per Area
1092,0.471,x1092,NA,Leaf Mass per Area
1093,0.471,x1093,NA,Leaf Mass per Area
1094,0.471,x1094,NA,Leaf Mass per Area
1095,0.471,x1095,NA,Leaf Mass per Area
1096,0.471,x1096,3,Leaf Mass per Area
1097,0.471,x1097,NA,Leaf Mass per Area
1098,0.471,x1098,NA,Leaf Mass per Area
1099,0.471,x1099,NA,Leaf Mass per Area
1100,0.471,x1100,NA,Leaf Mass per Area
1101,0.47,x1101,NA,Leaf Mass per Area
1102,0.47,x1102,NA,Leaf Mass per Area
1103,0.47,x1103,NA,Leaf Mass per Area
1104,0.47,x1104,NA,Leaf Mass per Area
1105,0.47,x1105,NA,Leaf Mass per Area
1106,0.47,x1106,NA,Leaf Mass per Area
1107,0.47,x1107,NA,Leaf Mass per Area
1108,0.47,x1108,NA,Leaf Mass per Area
1109,0.469,x1109,NA,Leaf Mass per Area
1110,0.469,x1110,NA,Leaf Mass per Area
1111,0.469,x1111,NA,Leaf Mass per Area
1112,0.468,x1112,NA,Leaf Mass per Area
1113,0.468,x1113,NA,Leaf Mass per Area
1114,0.468,x1114,NA,Leaf Mass per Area
1115,0.467,x1115,NA,Leaf Mass per Area
1116,0.467,x1116,NA,Leaf Mass per Area
1117,0.467,x1117,NA,Leaf Mass per Area
1118,0.467,x1118,NA,Leaf Mass per Area
1119,0.467,x1119,NA,Leaf Mass per Area
1120,0.467,x1120,NA,Leaf Mass per Area
1121,0.466,x1121,NA,Leaf Mass per Area
1122,0.466,x1122,NA,Leaf Mass per Area
1123,0.466,x1123,NA,Leaf Mass per Area
1124,0.466,x1124,NA,Leaf Mass per Area
1125,0.465,x1125,NA,Leaf Mass per Area
1126,0.465,x1126,NA,Leaf Mass per Area
1127,0.464,x1127,NA,Leaf Mass per Area
1128,0.464,x1128,NA,Leaf Mass per Area
1129,0.463,x1129,NA,Leaf Mass per Area
1130,0.462,x1130,NA,Leaf Mass per Area
1131,0.462,x1131,NA,Leaf Mass per Area
1132,0.461,x1132,NA,Leaf Mass per Area
1133,0.46,x1133,NA,Leaf Mass per Area
1134,0.459,x1134,NA,Leaf Mass per Area
1135,0.458,x1135,NA,Leaf Mass per Area
1136,0.457,x1136,NA,Leaf Mass per Area
1137,0.456,x1137,NA,Leaf Mass per Area
1138,0.455,x1138,NA,Leaf Mass per Area
1139,0.454,x1139,NA,Leaf Mass per Area
1140,0.453,x1140,NA,Leaf Mass per Area
1141,0.452,x1141,NA,Leaf Mass per Area
1142,0.45,x1142,NA,Leaf Mass per Area
1143,0.449,x1143,NA,Leaf Mass per Area
1144,0.448,x1144,NA,Leaf Mass per Area
1145,0.447,x1145,NA,Leaf Mass per Area
1146,0.446,x1146,NA,Leaf Mass per Area
1147,0.445,x1147,NA,Leaf Mass per Area
1148,0.444,x1148,NA,Leaf Mass per Area
1149,0.443,x1149,NA,Leaf Mass per Area
1150,0.443,x1150,NA,Leaf Mass per Area
1151,0.442,x1151,NA,Leaf Mass per Area
1152,0.441,x1152,NA,Leaf Mass per Area
1153,0.44,x1153,NA,Leaf Mass per Area
1154,0.439,x1154,NA,Leaf Mass per Area
1155,0.439,x1155,NA,Leaf Mass per Area
1156,0.438,x1156,NA,Leaf Mass per Area
1157,0.438,x1157,NA,Leaf Mass per Area
1158,0.437,x1158,NA,Leaf Mass per Area
1159,0.437,x1159,NA,Leaf Mass per Area
1160,0.436,x1160,NA,Leaf Mass per Area
1161,0.436,x1161,NA,Leaf Mass per Area
1162,0.435,x1162,NA,Leaf Mass per Area
1163,0.435,x1163,NA,Leaf Mass per Area
1164,0.435,x1164,NA,Leaf Mass per Area
1165,0.435,x1165,NA,Leaf Mass per Area
1166,0.434,x1166,NA,Leaf Mass per Area
1167,0.434,x1167,NA,Leaf Mass per Area
1168,0.434,x1168,NA,Leaf Mass per Area
1169,0.434,x1169,NA,Leaf Mass per Area
1170,0.434,x1170,NA,Leaf Mass per Area
1171,0.434,x1171,NA,Leaf Mass per Area
1172,0.434,x1172,NA,Leaf Mass per Area
1173,0.433,x1173,NA,Leaf Mass per Area
1174,0.433,x1174,NA,Leaf Mass per Area
1175,0.433,x1175,NA,Leaf Mass per Area
1176,0.433,x1176,NA,Leaf Mass per Area
1177,0.433,x1177,NA,Leaf Mass per Area
1178,0.432,x1178,NA,Leaf Mass per Area
1179,0.432,x1179,NA,Leaf Mass per Area
1180,0.432,x1180,NA,Leaf Mass per Area
1181,0.432,x1181,NA,Leaf Mass per Area
1182,0.432,x1182,NA,Leaf Mass per Area
1183,0.432,x1183,26,Leaf Mass per Area
1184,0.432,x1184,NA,Leaf Mass per Area
1185,0.431,x1185,NA,Leaf Mass per Area
1186,0.431,x1186,NA,Leaf Mass per Area
1187,0.43,x1187,NA,Leaf Mass per Area
1188,0.43,x1188,NA,Leaf Mass per Area
1189,0.43,x1189,NA,Leaf Mass per Area
1190,0.43,x1190,NA,Leaf Mass per Area
1191,0.43,x1191,NA,Leaf Mass per Area
1192,0.43,x1192,NA,Leaf Mass per Area
1193,0.43,x1193,NA,Leaf Mass per Area
1194,0.43,x1194,NA,Leaf Mass per Area
1195,0.43,x1195,NA,Leaf Mass per Area
1196,0.43,x1196,NA,Leaf Mass per Area
1197,0.43,x1197,NA,Leaf Mass per Area
1198,0.43,x1198,NA,Leaf Mass per Area
1199,0.43,x1199,NA,Leaf Mass per Area
1200,0.43,x1200,NA,Leaf Mass per Area
1201,0.43,x1201,NA,Leaf Mass per Area
1202,0.43,x1202,NA,Leaf Mass per Area
1203,0.43,x1203,NA,Leaf Mass per Area
1204,0.43,x1204,NA,Leaf Mass per Area
1205,0.43,x1205,18,Leaf Mass per Area
1206,0.43,x1206,NA,Leaf Mass per Area
1207,0.431,x1207,NA,Leaf Mass per Area
1208,0.431,x1208,NA,Leaf Mass per Area
1209,0.431,x1209,NA,Leaf Mass per Area
1210,0.431,x1210,NA,Leaf Mass per Area
1211,0.431,x1211,NA,Leaf Mass per Area
1212,0.431,x1212,NA,Leaf Mass per Area
1213,0.431,x1213,NA,Leaf Mass per Area
1214,0.431,x1214,NA,Leaf Mass per Area
1215,0.431,x1215,NA,Leaf Mass per Area
1216,0.432,x1216,NA,Leaf Mass per Area
1217,0.432,x1217,NA,Leaf Mass per Area
1218,0.432,x1218,NA,Leaf Mass per Area
1219,0.432,x1219,NA,Leaf Mass per Area
1220,0.433,x1220,NA,Leaf Mass per Area
1221,0.433,x1221,NA,Leaf Mass per Area
1222,0.433,x1222,NA,Leaf Mass per Area
1223,0.433,x1223,NA,Leaf Mass per Area
1224,0.433,x1224,NA,Leaf Mass per Area
1225,0.434,x1225,NA,Leaf Mass per Area
1226,0.434,x1226,NA,Leaf Mass per Area
1227,0.434,x1227,NA,Leaf Mass per Area
1228,0.434,x1228,NA,Leaf Mass per Area
1229,0.434,x1229,NA,Leaf Mass per Area
1230,0.434,x1230,27,Leaf Mass per Area
1231,0.434,x1231,NA,Leaf Mass per Area
1232,0.434,x1232,NA,Leaf Mass per Area
1233,0.434,x1233,NA,Leaf Mass per Area
1234,0.435,x1234,NA,Leaf Mass per Area
1235,0.435,x1235,NA,Leaf Mass per Area
1236,0.435,x1236,NA,Leaf Mass per Area
1237,0.435,x1237,NA,Leaf Mass per Area
1238,0.435,x1238,NA,Leaf Mass per Area
1239,0.436,x1239,NA,Leaf Mass per Area
1240,0.436,x1240,NA,Leaf Mass per Area
1241,0.436,x1241,NA,Leaf Mass per Area
1242,0.436,x1242,NA,Leaf Mass per Area
1243,0.436,x1243,NA,Leaf Mass per Area
1244,0.436,x1244,NA,Leaf Mass per Area
1245,0.436,x1245,NA,Leaf Mass per Area
1246,0.436,x1246,NA,Leaf Mass per Area
1247,0.437,x1247,NA,Leaf Mass per Area
1248,0.437,x1248,NA,Leaf Mass per Area
1249,0.437,x1249,NA,Leaf Mass per Area
1250,0.437,x1250,NA,Leaf Mass per Area
1251,0.437,x1251,NA,Leaf Mass per Area
1252,0.437,x1252,NA,Leaf Mass per Area
1253,0.437,x1253,NA,Leaf Mass per Area
1254,0.437,x1254,NA,Leaf Mass per Area
1255,0.437,x1255,NA,Leaf Mass per Area
1256,0.437,x1256,NA,Leaf Mass per Area
1257,0.437,x1257,NA,Leaf Mass per Area
1258,0.437,x1258,NA,Leaf Mass per Area
1259,0.437,x1259,NA,Leaf Mass per Area
1260,0.437,x1260,NA,Leaf Mass per Area
1261,0.437,x1261,NA,Leaf Mass per Area
1262,0.437,x1262,NA,Leaf Mass per Area
1263,0.437,x1263,NA,Leaf Mass per Area
1264,0.437,x1264,NA,Leaf Mass per Area
1265,0.437,x1265,NA,Leaf Mass per Area
1266,0.437,x1266,NA,Leaf Mass per Area
1267,0.437,x1267,NA,Leaf Mass per Area
1268,0.437,x1268,NA,Leaf Mass per Area
1269,0.437,x1269,NA,Leaf Mass per Area
1270,0.437,x1270,NA,Leaf Mass per Area
1271,0.437,x1271,NA,Leaf Mass per Area
1272,0.437,x1272,NA,Leaf Mass per Area
1273,0.436,x1273,NA,Leaf Mass per Area
1274,0.436,x1274,NA,Leaf Mass per Area
1275,0.436,x1275,NA,Leaf Mass per Area
1276,0.436,x1276,NA,Leaf Mass per Area
1277,0.436,x1277,NA,Leaf Mass per Area
1278,0.436,x1278,NA,Leaf Mass per Area
1279,0.436,x1279,NA,Leaf Mass per Area
1280,0.436,x1280,NA,Leaf Mass per Area
1281,0.435,x1281,NA,Leaf Mass per Area
1282,0.435,x1282,NA,Leaf Mass per Area
1283,0.435,x1283,NA,Leaf Mass per Area
1284,0.435,x1284,NA,Leaf Mass per Area
1285,0.435,x1285,NA,Leaf Mass per Area
1286,0.435,x1286,NA,Leaf Mass per Area
1287,0.434,x1287,NA,Leaf Mass per Area
1288,0.434,x1288,NA,Leaf Mass per Area
1289,0.434,x1289,NA,Leaf Mass per Area
1290,0.433,x1290,NA,Leaf Mass per Area
1291,0.433,x1291,17,Leaf Mass per Area
1292,0.433,x1292,NA,Leaf Mass per Area
1293,0.432,x1293,NA,Leaf Mass per Area
1294,0.432,x1294,NA,Leaf Mass per Area
1295,0.432,x1295,NA,Leaf Mass per Area
1296,0.431,x1296,NA,Leaf Mass per Area
1297,0.431,x1297,NA,Leaf Mass per Area
1298,0.431,x1298,NA,Leaf Mass per Area
1299,0.43,x1299,NA,Leaf Mass per Area
1300,0.43,x1300,NA,Leaf Mass per Area
1301,0.43,x1301,NA,Leaf Mass per Area
1302,0.429,x1302,NA,Leaf Mass per Area
1303,0.429,x1303,NA,Leaf Mass per Area
1304,0.428,x1304,NA,Leaf Mass per Area
1305,0.428,x1305,NA,Leaf Mass per Area
1306,0.427,x1306,NA,Leaf Mass per Area
1307,0.427,x1307,NA,Leaf Mass per Area
1308,0.426,x1308,NA,Leaf Mass per Area
1309,0.425,x1309,28,Leaf Mass per Area
1310,0.424,x1310,NA,Leaf Mass per Area
1311,0.423,x1311,NA,Leaf Mass per Area
1312,0.423,x1312,NA,Leaf Mass per Area
1313,0.422,x1313,NA,Leaf Mass per Area
1314,0.421,x1314,NA,Leaf Mass per Area
1315,0.42,x1315,NA,Leaf Mass per Area
1316,0.42,x1316,NA,Leaf Mass per Area
1317,0.419,x1317,NA,Leaf Mass per Area
1318,0.418,x1318,NA,Leaf Mass per Area
1319,0.417,x1319,NA,Leaf Mass per Area
1320,0.416,x1320,NA,Leaf Mass per Area
1321,0.415,x1321,NA,Leaf Mass per Area
1322,0.414,x1322,NA,Leaf Mass per Area
1323,0.413,x1323,NA,Leaf Mass per Area
1324,0.412,x1324,NA,Leaf Mass per Area
1325,0.411,x1325,NA,Leaf Mass per Area
1326,0.41,x1326,NA,Leaf Mass per Area
1327,0.409,x1327,NA,Leaf Mass per Area
1328,0.408,x1328,NA,Leaf Mass per Area
1329,0.407,x1329,NA,Leaf Mass per Area
1330,0.406,x1330,NA,Leaf Mass per Area
1331,0.405,x1331,NA,Leaf Mass per Area
1332,0.404,x1332,NA,Leaf Mass per Area
1333,0.403,x1333,NA,Leaf Mass per Area
1334,0.401,x1334,NA,Leaf Mass per Area
1335,0.4,x1335,NA,Leaf Mass per Area
1336,0.399,x1336,NA,Leaf Mass per Area
1337,0.398,x1337,NA,Leaf Mass per Area
1338,0.397,x1338,NA,Leaf Mass per Area
1339,0.396,x1339,NA,Leaf Mass per Area
1340,0.394,x1340,NA,Leaf Mass per Area
1341,0.393,x1341,NA,Leaf Mass per Area
1342,0.392,x1342,NA,Leaf Mass per Area
1343,0.391,x1343,NA,Leaf Mass per Area
1344,0.39,x1344,NA,Leaf Mass per Area
1345,0.389,x1345,NA,Leaf Mass per Area
1346,0.388,x1346,NA,Leaf Mass per Area
1347,0.387,x1347,NA,Leaf Mass per Area
1348,0.386,x1348,NA,Leaf Mass per Area
1349,0.385,x1349,NA,Leaf Mass per Area
1350,0.384,x1350,NA,Leaf Mass per Area
1351,0.383,x1351,NA,Leaf Mass per Area
1352,0.382,x1352,NA,Leaf Mass per Area
1353,0.381,x1353,25,Leaf Mass per Area
1354,0.38,x1354,NA,Leaf Mass per Area
1355,0.379,x1355,NA,Leaf Mass per Area
1356,0.378,x1356,NA,Leaf Mass per Area
1357,0.377,x1357,NA,Leaf Mass per Area
1358,0.375,x1358,NA,Leaf Mass per Area
1359,0.374,x1359,NA,Leaf Mass per Area
1360,0.373,x1360,NA,Leaf Mass per Area
1361,0.372,x1361,NA,Leaf Mass per Area
1362,0.372,x1362,NA,Leaf Mass per Area
1363,0.371,x1363,NA,Leaf Mass per Area
1364,0.37,x1364,NA,Leaf Mass per Area
1365,0.369,x1365,NA,Leaf Mass per Area
1366,0.367,x1366,NA,Leaf Mass per Area
1367,0.366,x1367,NA,Leaf Mass per Area
1368,0.364,x1368,NA,Leaf Mass per Area
1369,0.362,x1369,NA,Leaf Mass per Area
1370,0.36,x1370,NA,Leaf Mass per Area
1371,0.358,x1371,NA,Leaf Mass per Area
1372,0.356,x1372,NA,Leaf Mass per Area
1373,0.353,x1373,NA,Leaf Mass per Area
1374,0.351,x1374,NA,Leaf Mass per Area
1375,0.348,x1375,NA,Leaf Mass per Area
1376,0.345,x1376,NA,Leaf Mass per Area
1377,0.342,x1377,NA,Leaf Mass per Area
1378,0.338,x1378,NA,Leaf Mass per Area
1379,0.335,x1379,NA,Leaf Mass per Area
1380,0.331,x1380,NA,Leaf Mass per Area
1381,0.327,x1381,NA,Leaf Mass per Area
1382,0.323,x1382,NA,Leaf Mass per Area
1383,0.319,x1383,NA,Leaf Mass per Area
1384,0.315,x1384,NA,Leaf Mass per Area
1385,0.31,x1385,NA,Leaf Mass per Area
1386,0.305,x1386,NA,Leaf Mass per Area
1387,0.3,x1387,NA,Leaf Mass per Area
1388,0.295,x1388,NA,Leaf Mass per Area
1389,0.289,x1389,NA,Leaf Mass per Area
1390,0.284,x1390,NA,Leaf Mass per Area
1391,0.279,x1391,NA,Leaf Mass per Area
1392,0.273,x1392,NA,Leaf Mass per Area
1393,0.267,x1393,NA,Leaf Mass per Area
1394,0.262,x1394,NA,Leaf Mass per Area
1395,0.256,x1395,NA,Leaf Mass per Area
1396,0.251,x1396,NA,Leaf Mass per Area
1397,0.245,x1397,NA,Leaf Mass per Area
1398,0.24,x1398,NA,Leaf Mass per Area
1399,0.235,x1399,NA,Leaf Mass per Area
1400,0.23,x1400,NA,Leaf Mass per Area
1401,0.226,x1401,NA,Leaf Mass per Area
1402,0.221,x1402,NA,Leaf Mass per Area
1403,0.217,x1403,NA,Leaf Mass per Area
1404,0.213,x1404,NA,Leaf Mass per Area
1405,0.209,x1405,NA,Leaf Mass per Area
1406,0.205,x1406,NA,Leaf Mass per Area
1407,0.201,x1407,NA,Leaf Mass per Area
1408,0.198,x1408,NA,Leaf Mass per Area
1409,0.195,x1409,NA,Leaf Mass per Area
1410,0.192,x1410,NA,Leaf Mass per Area
1411,0.189,x1411,NA,Leaf Mass per Area
1412,0.186,x1412,NA,Leaf Mass per Area
1413,0.184,x1413,NA,Leaf Mass per Area
1414,0.182,x1414,NA,Leaf Mass per Area
1415,0.18,x1415,NA,Leaf Mass per Area
1416,0.178,x1416,NA,Leaf Mass per Area
1417,0.176,x1417,NA,Leaf Mass per Area
1418,0.174,x1418,NA,Leaf Mass per Area
1419,0.173,x1419,NA,Leaf Mass per Area
1420,0.171,x1420,NA,Leaf Mass per Area
1421,0.17,x1421,NA,Leaf Mass per Area
1422,0.169,x1422,NA,Leaf Mass per Area
1423,0.167,x1423,NA,Leaf Mass per Area
1424,0.166,x1424,NA,Leaf Mass per Area
1425,0.165,x1425,NA,Leaf Mass per Area
1426,0.165,x1426,NA,Leaf Mass per Area
1427,0.164,x1427,6,Leaf Mass per Area
1428,0.163,x1428,NA,Leaf Mass per Area
1429,0.162,x1429,NA,Leaf Mass per Area
1430,0.162,x1430,NA,Leaf Mass per Area
1431,0.161,x1431,NA,Leaf Mass per Area
1432,0.161,x1432,NA,Leaf Mass per Area
1433,0.16,x1433,NA,Leaf Mass per Area
1434,0.16,x1434,NA,Leaf Mass per Area
1435,0.16,x1435,NA,Leaf Mass per Area
1436,0.159,x1436,NA,Leaf Mass per Area
1437,0.159,x1437,NA,Leaf Mass per Area
1438,0.159,x1438,NA,Leaf Mass per Area
1439,0.159,x1439,NA,Leaf Mass per Area
1440,0.158,x1440,NA,Leaf Mass per Area
1441,0.158,x1441,NA,Leaf Mass per Area
1442,0.158,x1442,NA,Leaf Mass per Area
1443,0.158,x1443,NA,Leaf Mass per Area
1444,0.158,x1444,NA,Leaf Mass per Area
1445,0.158,x1445,NA,Leaf Mass per Area
1446,0.158,x1446,NA,Leaf Mass per Area
1447,0.158,x1447,NA,Leaf Mass per Area
1448,0.158,x1448,NA,Leaf Mass per Area
1449,0.159,x1449,NA,Leaf Mass per Area
1450,0.159,x1450,NA,Leaf Mass per Area
1451,0.159,x1451,NA,Leaf Mass per Area
1452,0.159,x1452,NA,Leaf Mass per Area
1453,0.159,x1453,NA,Leaf Mass per Area
1454,0.159,x1454,NA,Leaf Mass per Area
1455,0.159,x1455,NA,Leaf Mass per Area
1456,0.16,x1456,NA,Leaf Mass per Area
1457,0.16,x1457,NA,Leaf Mass per Area
1458,0.16,x1458,NA,Leaf Mass per Area
1459,0.161,x1459,NA,Leaf Mass per Area
1460,0.161,x1460,NA,Leaf Mass per Area
1461,0.161,x1461,NA,Leaf Mass per Area
1462,0.162,x1462,NA,Leaf Mass per Area
1463,0.162,x1463,NA,Leaf Mass per Area
1464,0.163,x1464,NA,Leaf Mass per Area
1465,0.164,x1465,NA,Leaf Mass per Area
1466,0.164,x1466,NA,Leaf Mass per Area
1467,0.165,x1467,NA,Leaf Mass per Area
1468,0.166,x1468,NA,Leaf Mass per Area
1469,0.167,x1469,NA,Leaf Mass per Area
1470,0.168,x1470,NA,Leaf Mass per Area
1471,0.169,x1471,NA,Leaf Mass per Area
1472,0.17,x1472,NA,Leaf Mass per Area
1473,0.171,x1473,NA,Leaf Mass per Area
1474,0.172,x1474,NA,Leaf Mass per Area
1475,0.173,x1475,NA,Leaf Mass per Area
1476,0.174,x1476,NA,Leaf Mass per Area
1477,0.175,x1477,NA,Leaf Mass per Area
1478,0.176,x1478,NA,Leaf Mass per Area
1479,0.177,x1479,NA,Leaf Mass per Area
1480,0.178,x1480,NA,Leaf Mass per Area
1481,0.18,x1481,NA,Leaf Mass per Area
1482,0.181,x1482,NA,Leaf Mass per Area
1483,0.182,x1483,NA,Leaf Mass per Area
1484,0.184,x1484,NA,Leaf Mass per Area
1485,0.185,x1485,NA,Leaf Mass per Area
1486,0.186,x1486,NA,Leaf Mass per Area
1487,0.187,x1487,NA,Leaf Mass per Area
1488,0.189,x1488,30,Leaf Mass per Area
1489,0.19,x1489,NA,Leaf Mass per Area
1490,0.191,x1490,NA,Leaf Mass per Area
1491,0.192,x1491,NA,Leaf Mass per Area
1492,0.194,x1492,NA,Leaf Mass per Area
1493,0.195,x1493,NA,Leaf Mass per Area
1494,0.196,x1494,NA,Leaf Mass per Area
1495,0.198,x1495,NA,Leaf Mass per Area
1496,0.199,x1496,NA,Leaf Mass per Area
1497,0.201,x1497,NA,Leaf Mass per Area
1498,0.202,x1498,NA,Leaf Mass per Area
1499,0.203,x1499,NA,Leaf Mass per Area
1500,0.204,x1500,NA,Leaf Mass per Area
1501,0.206,x1501,NA,Leaf Mass per Area
1502,0.207,x1502,9,Leaf Mass per Area
1503,0.208,x1503,NA,Leaf Mass per Area
1504,0.21,x1504,NA,Leaf Mass per Area
1505,0.211,x1505,NA,Leaf Mass per Area
1506,0.212,x1506,NA,Leaf Mass per Area
1507,0.214,x1507,NA,Leaf Mass per Area
1508,0.215,x1508,NA,Leaf Mass per Area
1509,0.216,x1509,NA,Leaf Mass per Area
1510,0.217,x1510,NA,Leaf Mass per Area
1511,0.219,x1511,NA,Leaf Mass per Area
1512,0.22,x1512,NA,Leaf Mass per Area
1513,0.221,x1513,NA,Leaf Mass per Area
1514,0.223,x1514,NA,Leaf Mass per Area
1515,0.224,x1515,NA,Leaf Mass per Area
1516,0.225,x1516,NA,Leaf Mass per Area
1517,0.226,x1517,NA,Leaf Mass per Area
1518,0.227,x1518,NA,Leaf Mass per Area
1519,0.229,x1519,NA,Leaf Mass per Area
1520,0.23,x1520,NA,Leaf Mass per Area
1521,0.231,x1521,NA,Leaf Mass per Area
1522,0.232,x1522,NA,Leaf Mass per Area
1523,0.233,x1523,NA,Leaf Mass per Area
1524,0.235,x1524,NA,Leaf Mass per Area
1525,0.236,x1525,NA,Leaf Mass per Area
1526,0.237,x1526,NA,Leaf Mass per Area
1527,0.238,x1527,NA,Leaf Mass per Area
1528,0.239,x1528,NA,Leaf Mass per Area
1529,0.241,x1529,NA,Leaf Mass per Area
1530,0.242,x1530,11,Leaf Mass per Area
1531,0.243,x1531,NA,Leaf Mass per Area
1532,0.244,x1532,NA,Leaf Mass per Area
1533,0.245,x1533,NA,Leaf Mass per Area
1534,0.246,x1534,NA,Leaf Mass per Area
1535,0.247,x1535,NA,Leaf Mass per Area
1536,0.248,x1536,NA,Leaf Mass per Area
1537,0.249,x1537,NA,Leaf Mass per Area
1538,0.25,x1538,NA,Leaf Mass per Area
1539,0.251,x1539,NA,Leaf Mass per Area
1540,0.252,x1540,NA,Leaf Mass per Area
1541,0.253,x1541,NA,Leaf Mass per Area
1542,0.254,x1542,NA,Leaf Mass per Area
1543,0.256,x1543,NA,Leaf Mass per Area
1544,0.257,x1544,NA,Leaf Mass per Area
1545,0.258,x1545,NA,Leaf Mass per Area
1546,0.259,x1546,NA,Leaf Mass per Area
1547,0.26,x1547,NA,Leaf Mass per Area
1548,0.261,x1548,NA,Leaf Mass per Area
1549,0.262,x1549,NA,Leaf Mass per Area
1550,0.263,x1550,NA,Leaf Mass per Area
1551,0.263,x1551,NA,Leaf Mass per Area
1552,0.264,x1552,NA,Leaf Mass per Area
1553,0.265,x1553,NA,Leaf Mass per Area
1554,0.266,x1554,NA,Leaf Mass per Area
1555,0.267,x1555,NA,Leaf Mass per Area
1556,0.268,x1556,NA,Leaf Mass per Area
1557,0.269,x1557,NA,Leaf Mass per Area
1558,0.27,x1558,NA,Leaf Mass per Area
1559,0.27,x1559,NA,Leaf Mass per Area
1560,0.271,x1560,NA,Leaf Mass per Area
1561,0.272,x1561,NA,Leaf Mass per Area
1562,0.273,x1562,NA,Leaf Mass per Area
1563,0.274,x1563,NA,Leaf Mass per Area
